,id,epoch,sat_id,x,y,z,Vx,Vy,Vz,x_sim,y_sim,z_sim,Vx_sim,Vy_sim,Vz_sim
2224,3085,2014-01-19T14:54:43.680,1,-27236.157561281347,-8110.4474345287845,2499.33492620449,2.02278238303671,-1.780540813871432,1.340154277672606,-22754.241276582026,-10450.45062248881,2745.1149092362443,2.737149781646224,-1.8618112641917843,1.3451539259684036
2225,3086,2014-01-19T15:15:55.525,1,-24274.626245557796,-10243.55843296318,4158.310874463761,2.643239061036488,-1.55778043217821,1.259231651693965,-18801.32379373897,-12571.612893448853,4383.056148628391,3.4884353956499483,-1.4420382417513131,1.2143028598371195
2226,3087,2014-01-19T15:37:07.370,1,-20487.35490900208,-12023.195327137273,5673.048156089224,3.323093383699635,-1.216710024024916,1.108397767218276,-13859.421842683758,-14018.321228140348,5783.1285940572925,4.288017676924461,-0.7832604596394273,0.9611069314888724
2227,3088,2014-01-19T15:58:19.214,1,-15793.28668710025,-13260.945031363259,6930.857053009018,4.069295143810562,-0.6908256082737046,0.845712264043636,-7899.147575105667,-14402.706723728139,6740.613350369319,5.069489833243244,0.2594171189093178,0.4993484415719644
2228,3089,2014-01-19T16:19:31.059,1,-10115.465367712719,-13649.71190861301,7742.5589535223635,4.86145763651305,0.14741347909370406,0.3873862199418069,-1074.420678027435,-13100.696059274014,6900.839076688286,5.573439204165915,1.9097286784468936,-0.32387013595091
2229,3090,2014-01-19T16:40:42.904,1,-3464.216504025939,-12650.00925091405,7761.308724054963,5.551567391880639,1.548916093013873,-0.4421691377508933,5831.763499169653,-9232.520585358352,5692.628935422408,4.995865671410646,4.259159435367781,-1.6589921356817519
2230,3091,2014-01-19T17:01:54.749,1,3686.3975486789,-9304.15686680961,6325.9855079376575,5.429608557979802,3.89039894432689,-1.955157594633645,10636.112811437892,-2419.4488484499648,2637.782154051043,2.170135407447201,6.178122305814719,-3.0459122701945263
2231,3092,2014-01-19T17:23:06.594,1,9096.440716381818,-2586.014011005735,2556.033585835852,2.41315433519225,6.44428650966025,-3.8917059609509774,10978.931452141394,5410.1296684202225,-1524.6796384208355,-1.4772316719339125,5.735535793437593,-3.2671451530913918
2232,3093,2014-01-19T17:44:18.439,1,8965.686874617506,5578.850084128292,-2689.867252537882,-2.3545335839309502,5.76958631802369,-3.930003527717632,7627.966153833086,11623.194482851033,-5283.595020228609,-3.4897946837428964,3.985475471111712,-2.5799708595164
2233,3094,2014-01-19T18:05:30.283,1,4425.535450016541,11433.49248401667,-6889.268367954794,-4.331262548739752,3.467652111326319,-2.648608855688037,2681.5412599180013,15625.295306339016,-8055.463333856611,-4.134388316215406,2.373334343973935,-1.7947868672043124
2234,3095,2014-01-19T18:26:42.128,1,-1337.37708052122,14678.357922660909,-9535.605349291263,-4.5793086297152135,1.754209930965206,-1.574341805543916,-2628.405451265457,17831.775113982054,-9908.316160834831,-4.1504962741838005,1.1581880107635532,-1.1438660450002467
2235,3096,2014-01-19T18:47:53.973,1,-7006.424570667201,16145.74829267455,-11032.968375008979,-4.291323010989982,0.6300260089989963,-0.8251550654486003,-7766.921648323812,18705.52683508888,-11023.482724207475,-3.901931750090724,0.2600913915066257,-0.6300193672202328
2236,3097,2014-01-19T19:09:05.818,1,-12191.07074100915,16432.83181361023,-11725.80926200261,-3.84945847041173,-0.1324793606483989,-0.2927088889041963,-12506.705705922595,18587.09159622412,-11555.306498096897,-3.5386906674232455,-0.415336305389525,-0.2214028753057711
2237,3098,2014-01-19T19:30:17.663,1,-16782.68716540086,15901.79693866031,-11835.64132147803,-3.3686524325071048,-0.6735249920481741,0.1015927760559752,-16747.188784067752,17714.80913099887,-11619.191465063406,-3.1232005656689763,-0.9340249744438484,0.10955438417922247
2238,3099,2014-01-19T19:51:29.507,1,-20758.81698497586,14779.98910161701,-11506.003818868567,-2.8846070128575243,-1.071054446281468,0.4042058491729808,-20441.151628844444,16258.915321314385,-11300.67878762959,-2.6820137251500107,-1.3386315867291618,0.3824306733829231
2239,3100,2014-01-19T20:12:41.352,1,-24123.24129853371,13219.066317984541,-10834.49807274572,-2.407393784186473,-1.3696520956384757,0.6427182534623463,-23563.92392355085,14345.803715962287,-10664.60130819072,-2.2260677796218444,-1.6565813779403809,0.6105839738572437
2240,3101,2014-01-19T20:33:53.197,1,-26885.85572828081,11326.555509004329,-9891.040565834692,-1.93804254856811,-1.59589268780602,0.8340606380430684,-26099.55126082015,12073.649454431477,-9761.734767554584,-1.758985354773528,-1.9055219450866527,0.8030386001718207
2241,3102,2014-01-19T20:55:05.042,1,-29055.35906042044,9183.293605351604,-8728.325879598817,-1.474166552048184,-1.766067506274845,0.9889065727825714,-28034.07142054569,9522.58477445787,-8633.417671776475,-1.2806501677256998,-2.096582790881896,0.9657866972923208
2242,3103,2014-01-19T21:16:16.887,1,-30636.400514121782,6853.705661573772,-7388.1360309629345,-1.0119732349002108,-1.890161743918332,1.114024430021192,-29351.90137439669,6761.697018140561,-7314.856230841807,-0.7887916592975709,-2.2362211998857884,1.102580605176767
2243,3104,2014-01-19T21:37:28.731,1,-31628.31584005268,4392.358416448277,-5905.418722790398,-0.5469578859735807,-1.9739361594576108,1.2135432525025458,-30033.59468624563,3854.297347989391,-5837.673212752226,-0.2796681558290579,-2.327157203488006,1.21534913734496
2244,3105,2014-01-19T21:58:40.576,1,-32024.36201642087,1848.5858759223568,-4311.179132530976,-0.0740682401397454,-2.019969856235383,1.2896047115223732,-30054.158245924926,862.4371306428287,-4232.123443070738,0.2516876615163616,-2.368644848677975,1.3043122641519838
2245,3106,2014-01-19T22:19:52.421,1,-31810.988505183417,-729.7668489385037,-2634.8114032146827,0.4123743940962119,-2.028045778944174,1.342616170782817,-29381.526732367773,-2148.5353394569897,-2529.3512736689772,0.8114389953926882,-2.3561310917559295,1.3677938427054643
2246,3107,2014-01-19T22:41:04.266,1,-30966.915650805357,-3292.7501302271635,-906.3162779631976,0.9188902586564016,-1.9949990974960568,1.371173984519242,-27975.01905346911,-5104.532366631106,-764.1221326241687,1.406976052549426,-2.280162087818653,1.4016375649004462
2247,3108,2014-01-19T23:02:16.110,1,-29461.87831935982,-5784.152255191072,841.1503812644812,1.4531445519218782,-1.9139603775842933,1.37160535580108,-25783.829585233067,-7915.216715580196,1021.3302126762993,2.046773899132813,-2.1241259659396974,1.3979759098364777
2248,3109,2014-01-19T23:23:27.955,1,-27254.95721730877,-8135.85125937575,2567.8096179556783,2.024275257946619,-1.7726838568990058,1.336924510528977,-22746.091641827246,-10462.442754091417,2771.2089457146867,2.7394745632004867,-1.859934271295912,1.342794059974861
2249,3110,2014-01-19T23:44:39.800,1,-24292.57760189434,-10259.093800463199,4221.846495105025,2.6430241105098693,-1.5502080796012068,1.254696748387449,-18790.44581113605,-12580.991178902434,4405.60479797925,3.4903642358441687,-1.4398024816663155,1.2110708850509455
2250,3111,2014-01-20T00:05:51.645,1,-20506.83961803441,-12029.634924976479,5730.014440719417,3.320840852009436,-1.2101220299176092,1.102617655031417,-13846.472583185334,-14024.642797463926,5800.959394369498,4.2892905261890455,-0.7806947840582985,0.956904748823168
2251,3112,2014-01-20T00:27:03.490,1,-15817.07558735854,-13260.208770105639,6979.770841318458,4.064758814230043,-0.6863765494563354,0.8388800933846664,-7885.203179788531,-14405.606941638755,6752.447924265691,5.069695623222273,0.2622058284999475,0.4941217860454149
2252,3113,2014-01-20T00:48:15.334,1,-10146.39632279226,-13645.665710707251,7782.351611476435,4.854902228467237,0.1477478821718824,0.3799950175564449,-1061.2137155625644,-13100.055264230017,6905.441883559778,5.571952092751721,1.9124331679372608,-0.3299479408805851
2253,3114,2014-01-20T01:09:27.179,1,-3503.732749181197,-12649.73449480746,7791.842362137669,5.54538498898537,1.542096884517663,-0.4491446606944208,5841.624647582558,-9228.842968785282,5689.394287921072,4.992012707092816,4.2610823113891385,-1.6649737627260128
2254,3115,2014-01-20T01:30:39.024,1,3643.45148218514,-9317.929364129317,6348.139273668733,5.4325690989003785,3.8760365173734974,-1.9618225131642064,10639.619671723109,-2414.3003107410973,2628.148126817754,2.1641992717212504,6.178417849522827,-3.0495819060721905
2255,3116,2014-01-20T01:51:50.869,1,9066.219336843918,-2613.543445965448,2565.347925752038,2.4257579243479648,6.441865021996423,-3.9073983879882217,10974.541154318667,5414.5326768131545,-1536.648682855595,-1.4833502003052241,5.734156220476892,-3.2671866441806148
2256,3117,2014-01-20T02:13:02.714,1,8935.831447801098,5556.2802215895545,-2703.073987259068,-2.3678699931735943,5.77336028257663,-3.944529646309678,7616.573482023306,11625.155117455874,-5293.866426473224,-3.4945694152870272,3.9831612949490056,-2.577536282350541
2257,3118,2014-01-20T02:34:14.558,1,4373.053139781365,11408.192061993279,-6911.117017592396,-4.349274699009695,3.4604676489539314,-2.648483651437232,2665.0908914787938,15624.092957200588,-8061.817570266829,-4.137601019456497,2.3707601270051657,-1.7912379229549724
2258,3119,2014-01-20T02:55:26.403,1,-1408.5690014442832,14641.16963764345,-9551.998095397064,-4.590447290578104,1.743806335578464,-1.5670539864475042,-2648.0736363118413,17827.32485331074,-9909.86836672535,-4.1524016456180535,1.1556925190316878,-1.1399520361298294
2259,3120,2014-01-20T03:16:38.248,1,-7087.695999090441,16095.6680534205,-11038.284494515201,-4.296367963045443,0.6205025322421739,-0.8155200177203716,-7788.32858482609,18698.033821783007,-11020.028758194092,-3.9028101829979938,0.2578174834476587,-0.626106260480043
2260,3121,2014-01-20T03:37:50.093,1,-12275.91353194938,16371.877861065032,-11718.51185890697,-3.850310753476694,-0.1399784337957684,-0.2827115350414339,-12528.692711098227,18576.880223024942,-11546.977791471909,-3.5387629565358814,-0.41733129094741495,-0.21767551757461565
2261,3122,2014-01-20T03:59:01.938,1,-16866.721277464017,15832.70775037234,-11815.87045377207,-3.366719776134395,-0.6788236518729656,0.1111222709189675,-16768.840862792273,17702.250561286768,-11606.294278431824,-3.122631517753088,-0.9357193231558174,0.11299554290693466
2262,3123,2014-01-20T04:20:13.783,1,-20839.14457831642,14705.5077938147,-11474.61952116438,-2.8808407280487742,-1.074262745697742,0.4128982528349989,-20461.7359705299,16244.39747396471,-11283.61833520798,-2.6809274649305928,-1.3400181931315949,0.3855256964664409
2263,3124,2014-01-20T04:41:25.627,1,-24197.97096599581,13141.73775754845,-10792.68865550932,-2.402448296977803,-1.3709532630294958,0.650399937537304,-23582.846689014765,14329.71925935225,-10643.845003245924,-2.2245605421706984,-1.6576586802660065,0.6132926402946611
2264,3125,2014-01-20T05:02:37.472,1,-26953.80223610164,11248.68349019134,-9840.15238287686,-1.932388787425203,-1.595477137338419,0.8406453722595584,-26116.32819298333,12056.391788857287,-9737.794591181313,-1.757134663515583,-1.9062898340828784,0.8053298424520273
2265,3126,2014-01-20T05:23:49.317,1,-29115.858346496363,9106.946036518477,-8669.78632149842,-1.468162115735206,-1.7641144625907432,0.994347887711394,-28048.30861322692,9504.547352796391,-8606.84246749096,-1.2785213046689758,-2.0970407028152867,0.9676327896612162
2266,3127,2014-01-20T05:45:01.162,1,-30689.19546465791,6780.731152122853,-7323.418986238551,-1.005906444211398,-1.886837435176124,1.118293283579991,-29363.282742646308,6743.27476787442,-7286.229945054895,-0.7864425687228317,-2.2363671358963386,1.1039535577892021
2267,3128,2014-01-20T06:06:13.007,1,-31673.48771468436,4324.400350918988,-5836.030155066424,-0.5410762584344185,-1.969397835508452,1.2166168327880171,-30041.87521541184,3835.8890645275146,-5807.617023608144,-0.27715349576370224,-2.3269872243343963,1.216218131853828
2268,3129,2014-01-20T06:27:24.851,1,-32062.29181853747,1787.089838042472,-4238.653510103635,-0.06859863567317033,-2.014373453265496,1.291460820584076,-30059.16231401561,844.4478774589743,-4201.300615431889,0.2543127616914697,-2.368152837146616,1.3046415029910148
2269,3130,2014-01-20T06:48:36.696,1,-31842.34114416562,-783.5583872687041,-2560.711840889854,0.4172102553077532,-2.021555409450548,1.343230917543098,-29383.151283036266,-2165.691296509158,-2498.474884694684,0.8141146913608164,-2.3553087101480417,1.3675404017745163
2270,3131,2014-01-20T07:09:48.541,1,-30992.641764796317,-3337.81562666048,-832.2379229284143,0.9228625707069766,-1.987801452027595,1.37052137135605,-27973.24288794172,-5120.428852429016,-733.9655938694846,1.4096323136710671,-2.278999083961272,1.4007490526047548
2271,3132,2014-01-20T07:31:00.386,1,-29483.2324213635,-5819.732876871742,913.5790928963432,1.45600335419146,-1.90628620503211,1.369659630355525,-25778.731048556743,-7929.413736979561,1049.9194979506158,2.0493225165306463,-2.122611235903184,1.3963878973091863
2272,3133,2014-01-20T07:52:12.231,1,-27273.53075265234,-8161.526111459392,2636.930179099471,2.025739385965831,-1.7648421968632748,1.333666423564571,-22737.87919608085,-10474.4869250849,2797.2927127873195,2.741796403290368,-1.8580587470217336,1.3404277553852093
2273,3134,2014-01-20T08:13:24.075,1,-24310.34255628995,-10274.91473620793,4285.987525688813,2.642776259655767,-1.542646867746503,1.250129261094582,-18779.5100310599,-12590.422220295859,4428.135164697171,3.492287631838855,-1.437566615442429,1.2078331958005182
2274,3135,2014-01-20T08:34:35.920,1,-20526.19104600745,-12036.365628127658,5787.538558080904,3.318541665048699,-1.203538073486897,1.096800375277622,-13833.474141259712,-14031.016201768723,5818.765540225342,4.290553866741303,-0.7781278576308635,0.9526986181325352
2275,3136,2014-01-20T08:55:47.765,1,-15840.804633391308,-13259.76589332759,7029.194748479158,4.060151764555393,-0.6819280093065132,0.8320112682818508,-7871.2247007668775,-14408.557578782364,6764.254991359952,5.069885824237075,0.2649948613449209,0.4888953858637125
2276,3137,2014-01-20T09:16:59.610,1,-10177.383996379609,-13641.916889794453,7822.613421807388,4.848229649899649,0.14807229499879998,0.372579376358081,-1047.9958038388518,-13099.467713890126,6910.022715180144,5.570443548217255,1.9151311502916768,-0.3360157222256521
2277,3138,2014-01-20T09:38:11.455,1,-3543.501141357881,-12649.80128549739,7822.839662821377,5.539007726058085,1.535199397611121,-0.4560923124499123,5851.472910926096,-9225.23573037761,5686.161147113748,4.988147123898019,4.262983226969308,-1.6709268052782815
2278,3139,2014-01-20T09:59:23.299,1,3599.989319974364,-9332.289383411638,6370.890363734111,5.4353687853465775,3.861314602901884,-1.968273037161747,10643.122404187909,-2409.252262093299,2618.5611315982896,2.158291686231625,6.178694097344277,-3.0532125830848176
2279,3140,2014-01-20T10:20:35.144,1,9035.722519377976,-2642.294402949039,2575.6588887460102,2.439040972359728,6.439005083786402,-3.92279402283594,10970.198700252417,5418.833480888972,-1548.5320337719254,-1.4894254255182662,5.732791694980003,-3.2672081654353415
2280,3141,2014-01-20T10:41:46.989,1,8906.665828570221,5532.499155223602,-2715.225543747411,-2.3806814972515173,5.777479299090853,-3.959194170832416,7605.271635368455,11627.044520484931,-5304.03891254777,-3.499320607603245,3.980874582149984,-2.5750979809393693
2281,3142,2014-01-20T11:02:58.834,1,4321.57536258799,11382.12591882163,-6932.071959788707,-4.367218745412247,3.453580692635299,-2.648445669618513,2648.750305124723,15622.85256247155,-8068.07273757737,-4.140805986654996,2.368208883098045,-1.7876913482748649
2282,3143,2014-01-20T11:24:10.679,1,-1478.7468593447434,14603.516721617269,-9567.567173467265,-4.601613837338423,1.733588816538156,-1.5597989826786882,-2667.6281154490953,17822.861481624845,-9911.326062347529,-4.154307213848349,1.1532125771064623,-1.1360423508908941
2283,3144,2014-01-20T11:45:22.523,1,-7168.004783788293,16045.316487091308,-11042.807469042351,-4.301461211568311,0.6111025279503619,-0.8059038857620527,-7809.624898087799,18690.543675215067,-11016.486327342222,-3.9036922670853214,0.25555273322110644,-0.6221981434918181
2284,3145,2014-01-20T12:06:34.368,1,-12359.859312893272,16310.783411969342,-11710.44448324474,-3.851216703815663,-0.1473925744609682,-0.2727328071764809,-12550.574773247097,18566.68048744164,-11538.567170045779,-3.538840156224296,-0.4193219939987121,-0.21395344624769388
2285,3146,2014-01-20T12:27:46.213,1,-16949.92785575986,15763.5682907381,-11795.355400802793,-3.3648421625048184,-0.6840638709044342,0.1206295464296431,-16790.394453688874,17689.70700852191,-11593.322011333486,-3.1220675572530148,-0.9374130233373033,0.11643123198540575
2286,3147,2014-01-20T12:48:58.058,1,-20918.7148464698,14631.03750089238,-11442.522096021708,-2.877129575620503,-1.077432173512917,0.4215639927753175,-20482.228076735464,16229.894028541028,-11266.489854104886,-2.679845930706198,-1.3414068308489209,0.3886150936023632
2287,3148,2014-01-20T13:10:09.903,1,-24272.013130923468,13064.45967952365,-10750.20282099221,-2.3975576135522645,-1.37223077414478,0.6580506885778737,-23601.682788902748,14313.645660066812,-10623.027931681814,-2.223057406553997,-1.6587399619842154,0.6159955252932539
2288,3149,2014-01-20T13:31:21.747,1,-27021.13061560168,11170.88399883337,-9788.629576413769,-1.9267891645142856,-1.595050005675268,0.8471953295680285,-26133.023195000605,12039.139252124787,-9713.801095760717,-1.7552873198028376,-1.907063081558752,0.8076151483702464
2289,3150,2014-01-20T13:52:33.592,1,-29175.807956864737,9030.679295341999,-8610.658536435905,-1.4622113566427593,-1.762159831289558,0.9997512378152222,-28062.46753403648,9486.507949822471,-8580.221642668055,-1.2763950198122946,-2.097504872342152,0.9694727806162252
2290,3151,2014-01-20T14:13:45.437,1,-30741.50874851331,6707.834081650522,-7258.163706998302,-0.9998929069293959,-1.8835197124136984,1.12252155026183,-29374.58844967329,6724.8427053340465,-7257.56605411013,-0.7840953453235882,-2.2365198169416747,1.1053202368633588
2291,3152,2014-01-20T14:34:57.282,1,-31718.245549778043,4256.506843839081,-5766.156262338362,-0.5352477644737733,-1.964872954863549,1.219647903798367,-30050.081877835968,3817.4625455535106,-5777.53138641179,-0.27464003360362443,-2.326824121943304,1.2170806972742554
2292,3153,2014-01-20T14:56:09.127,1,-32099.87539884766,1725.637237456077,-4165.697115748491,-0.06318252041580534,-2.008795984242226,1.293273369574687,-30064.09349960813,826.4318938917697,-4170.456646648801,0.2569372309685262,-2.3676674847755623,1.3049641762844542
2293,3154,2014-01-20T15:17:20.972,1,-31873.4161275291,-837.3335887381893,-2486.2370974664873,0.4219916600610754,-2.015088497517741,1.343801915452896,-29384.703306407202,-2182.8819202481227,-2467.5858806018146,0.8167901275820871,-2.3544924160243283,1.3672802873332093
2294,3155,2014-01-20T15:38:32.816,1,-31018.16057743537,-3382.8967422401674,-757.8397978194953,0.9267785922383984,-1.980630700047312,1.3698257273688548,-27971.394203996035,-5136.3670231263595,-703.8050774867737,1.4122884188896525,-2.277841227311039,1.3998538162300909
2295,3156,2014-01-20T15:59:44.661,1,-29504.452698513363,-5855.364578546449,986.2736678917823,1.4588026737873,-1.8986412009794127,1.367672704576,-25773.560064643487,-7943.658060786242,1078.504115608654,2.0518706760665326,-2.1211003204555388,1.3947932153378526
2296,3157,2014-01-20T16:20:56.506,1,-27292.04846876562,-8187.291110345986,2706.266968828353,2.027139321973322,-1.7570316966647368,1.3303711521037351,-22729.595068000053,-10486.582103289875,2823.363349408938,2.74411685040604,-1.8561853026117987,1.3380550366568214
2297,3158,2014-01-20T16:42:08.351,1,-24328.13859861808,-10290.86687964364,4350.301659301448,2.6424553443759407,-1.5351181392771682,1.245531152811046,-18768.50489000484,-12599.905625611042,4450.644538833692,3.494207713152433,-1.4353307446907513,1.2045897479929106
2298,3159,2014-01-20T17:03:20.196,1,-20545.67108762945,-12043.27328604196,5845.205874453824,3.3161577822866835,-1.19699020846732,1.090965059203803,-13820.412424121487,-14037.440496890336,5836.54402043651,4.291810286258157,-0.7755589159425749,0.948488290458451
2299,3160,2014-01-20T17:24:32.040,1,-15864.781979761985,-13259.54943380639,7078.750903310598,4.055438592757303,-0.6775224294935415,0.8251452570222059,-7857.194535243327,-14411.555681441232,6776.030899579694,5.070063263007047,0.2677867041809128,0.4836684117461729
2300,3161,2014-01-20T17:45:43.885,1,-10208.77515993932,-13638.46045427677,7863.033450052799,4.8414152230072185,0.1483308620825461,0.3652066170632307,-1034.7460105639484,-13098.925458840971,6914.576149466054,5.568915183061218,1.9178280297987595,-0.34207554290694964
2301,3162,2014-01-20T18:06:55.730,1,-3583.884031393714,-12650.289007247793,7854.099937009613,5.532442738699523,1.5281471639554258,-0.4629049628482026,5861.32841591699,-9221.68214946207,5682.920503289893,4.984265065666381,4.2648699281918585,-1.6768546186969868
2302,3163,2014-01-20T18:28:07.575,1,3555.7049895425926,-9347.423748205805,6394.198565241662,5.438105469236653,3.8461457708740183,-1.974369690425061,10646.631181066556,-2404.280176670325,2609.0086937512547,2.152401778794783,6.178953805202763,-3.0568054171434844
2303,3164,2014-01-20T18:49:19.420,1,9004.8490300407,-2672.515529632071,2587.063562718374,2.453190529178063,6.435721404020892,-3.937848753154001,10965.901734364174,5423.055105114058,-1560.3408176586413,-1.4954644890262332,5.731438013934605,-3.2672068354403616
2304,3165,2014-01-20T19:10:31.264,1,8878.251318322986,5507.3047436034485,-2726.2423248554,-2.392889365902508,5.7819781790472105,-3.97404491036174,7594.053306589576,11628.879778751567,-5314.119425976176,-3.5040495286015805,3.9786110952272695,-2.572652802437537
2305,3166,2014-01-20T19:31:43.109,1,4271.224215381341,11355.130350287649,-6952.12549052968,-4.385072862183977,3.447014791841562,-2.648552129868512,2632.511732764337,15621.587255129423,-8074.232700783618,-4.1440021860166505,2.365677930405964,-1.7841449627508958
2306,3167,2014-01-20T19:52:54.954,1,-1547.779481510004,14565.25471861916,-9582.369024373957,-4.612811088323789,1.7235645896471432,-1.552619414547821,-2687.074986478511,17818.395630365976,-9912.691014176338,-4.1562113697439385,1.1507467689652215,-1.1321357353659205
2307,3168,2014-01-20T20:14:06.799,1,-7247.228191372072,15994.551107605868,-11046.6383278351,-4.306612027356857,0.6018233195590859,-0.7963349812747208,-7830.814276588067,18683.065719795548,-11012.855996737842,-3.90457647394909,0.25329652009513265,-0.618294435399547
2308,3169,2014-01-20T20:35:18.644,1,-12442.79768366037,16249.398744877068,-11701.73659125825,-3.852185640231861,-0.1547298415967312,-0.2627895920031197,-12572.353877636533,18556.50118498705,-11530.074760799429,-3.538920973653348,-0.4213086811437967,-0.21023647732196532
2309,3170,2014-01-20T20:56:30.488,1,-17032.20722133644,15694.21698804692,-11774.24141846504,-3.363027340206944,-0.6892559934439105,0.130106313035835,-16811.850272480482,17677.1870069913,-11580.274744350701,-3.121507634082642,-0.9391062045903816,0.11986139573721158
2310,3171,2014-01-20T21:17:42.333,1,-20997.43639257181,14556.402900637451,-11409.8628567199,-2.873478629074482,-1.080573738234644,0.4302015416877194,-20502.627548080884,16215.413389013247,-11249.293616851985,-2.6787682994664905,-1.3427975949699258,0.391698656701033
2311,3172,2014-01-20T21:38:54.178,1,-24345.281236351737,12987.04276687675,-10707.19020517509,-2.392723966242655,-1.373495290428417,0.6656743751844245,-23620.43095875371,14297.59118823018,-10602.150702076318,-2.2215577326445044,-1.6598253563896457,0.6186923359065701
2312,3173,2014-01-20T22:00:06.023,1,-27087.75527138685,11092.954807549919,-9736.614016841342,-1.921243220617268,-1.5946211350355768,0.8537188710691245,-26149.634258520367,12021.899983114617,-9689.755331101951,-1.7534428327882527,-1.90784189591428,0.8098941823533409
2313,3174,2014-01-20T22:21:17.868,1,-29235.11992354833,8954.279386449767,-8551.071297959767,-1.4563107979568908,-1.760211934165395,1.005128587278727,-28076.54565180108,9468.474388195473,-8553.556684208837,-1.2742709073257104,-2.097975617045404,0.9713063334776494
2314,3175,2014-01-20T22:42:29.712,1,-30793.246116460865,6634.790971912176,-7192.481757612181,-0.9939262264324776,-1.8802151269586596,1.12672424363907,-29385.815605802516,6706.4079259100745,-7228.866331203225,-0.7817495700154521,-2.23667969307436,1.1066803427463079
2315,3176,2014-01-20T23:03:41.557,1,-31762.485043586035,4188.447428197927,-5695.887881037396,-0.5294630042679422,-1.960365927217179,1.2226539780829522,-30058.211273756933,3799.0242684655664,-5747.418434042535,-0.2721273290640941,-2.3266684651118235,1.2179365770997088
2316,3177,2014-01-20T23:24:53.402,1,-32136.99440665459,1663.993851214723,-4092.377550588424,-0.05780729190993941,-2.0032395513135635,1.2950617208623072,-30068.94785645185,808.3951857679657,-4139.594121475629,0.25956153833511225,-2.367189468244069,1.3052800783822711
2317,3178,2014-01-20T23:46:05.247,1,-31904.076960546205,-891.3274215709973,-2411.429393049058,0.426734597918801,-2.0086442450548447,1.344349767073377,-29386.178167054237,-2200.102177776051,-2436.687012381281,0.8194659361697472,-2.353682975583024,1.3670133650555498
2318,3179,2014-01-21T00:07:17.092,1,-31043.31291660185,-3428.225645343405,-683.1371967192675,0.9306579582048072,-1.973482826855165,1.3691084854202642,-27969.46745201413,-5152.342805704124,-673.6434633149305,1.4149452252820047,-2.2766893283836342,1.3989517921896812
2319,3180,2014-01-21T00:28:28.936,1,-29525.352256621987,-5891.272894053232,1059.246851384459,1.46156636700288,-1.891017953597126,1.365666543983993,-25768.30982476162,-7957.946580082492,1107.081141792722,2.054419554549673,-2.119593994456416,1.3931918601129178
2320,3181,2014-01-21T00:49:40.781,1,-27310.29145419964,-8213.35801871396,2775.859357574413,2.028502639041752,-1.7492395778395815,1.327059600789647,-22721.23071362967,-10498.726018300136,2849.417944943263,2.7464375125877383,-1.85431453490107,1.3356759246363792
2321,3182,2014-01-21T01:10:52.626,1,-24345.70767363331,-10307.14176032667,4414.853801033387,2.6420948350817635,-1.527602935237022,1.240921602077056,-18757.419625038798,-12609.439528322708,4473.12995932158,3.496126610554596,-1.4330950464491496,1.2013405086794584
2322,3183,2014-01-21T01:32:04.471,1,-20564.97973995458,-12050.51638482563,5903.100680042693,3.313725539924841,-1.1904488596617873,1.085125488798375,-13807.273075337627,-14043.913571874751,5854.291817414233,4.293062595384524,-0.7729871524745273,0.9442734579511102
2323,3184,2014-01-21T01:53:16.316,1,-15888.65871230248,-13259.67215745805,7128.5364902057545,4.0506595559549865,-0.6731163292294348,0.8182876017776947,-7843.09448699598,-14414.597023884537,6787.7718711976795,5.070231085198995,0.2705839849586883,0.4784398890427986
2324,3185,2014-01-21T02:14:28.160,1,-10240.16835361494,-13635.34085574983,7903.707180760447,4.834500129636966,0.1485897742872264,0.3578666604689761,-1021.4432848084996,-13098.419255793482,6919.09640017297,5.567368925951822,1.920529374458242,-0.3481296781745377
2325,3186,2014-01-21T02:35:40.005,1,-3624.434632463579,-12651.13402613796,7885.687843941117,5.5257150363235725,1.5210482924659758,-0.4696248665308346,5871.211692991321,-9218.163774309463,5679.662547376523,4.9803627248957865,4.266750709070027,-1.6827610533996384
2326,3187,2014-01-21T02:56:51.850,1,3511.027625344749,-9363.090444596945,6418.038445231956,5.440697368615769,3.830699753477628,-1.98021508596297,10650.156145467789,-2399.356809384346,2599.476697485301,2.1465176678411506,6.179200208071756,-3.060362092888264
2327,3188,2014-01-21T03:18:03.695,1,8973.768390971361,-2703.812103935981,2599.409804737309,2.46792190028646,6.432011281918558,-3.952616665266057,10961.646340302525,5427.223300202837,-1572.0881886640702,-1.5014756716361446,5.7300905531393305,-3.2671798005077965
2328,3189,2014-01-21T03:39:15.540,1,8850.506256795798,5480.975095018695,-2736.287557052674,-2.4046082266842146,5.7867397872954855,-3.989067879314141,7582.908449053114,11630.680070896527,-5324.116848298281,-3.508757970299675,3.976365849512139,-2.5701973013780384
2329,3190,2014-01-21T04:00:27.385,1,4221.827165763908,11327.354896328301,-6971.403717883974,-4.402877434344004,3.440688709866498,-2.648763042639497,2616.36500093685,15620.311001297749,-8080.302567284982,-4.147188607331693,2.3631641749809456,-1.7805963615875722
2330,3191,2014-01-21T04:21:39.229,1,-1615.8722890648432,14526.45023633836,-9596.473839630511,-4.6240548106296115,1.71368168668544,-1.545469426738591,-2706.42266208425,17813.93833368614,-9913.965964206172,-4.158112361730373,1.148293425049691,-1.1282307432012164
